,ID,Year,Month,Data Type,Value1,Mflag1,Qflag1,Sflag1,Value2,Mflag2,Qflag2,Sflag2,Value3,Mflag3,Qflag3,Sflag3,Value4,Mflag4,Qflag4,Sflag4,Value5,Mflag5,Qflag5,Sflag5,Value6,Mflag6,Qflag6,Sflag6,Value7,Mflag7,Qflag7,Sflag7,Value8,Mflag8,Qflag8,Sflag8,Value9,Mflag9,Qflag9,Sflag9,Value10,Mflag10,Qflag10,Sflag10,Value11,Mflag11,Qflag11,Sflag11,Value12,Mflag12,Qflag12,Sflag12,Value13,Mflag13,Qflag13,Sflag13,Value14,Mflag14,Qflag14,Sflag14,Value15,Mflag15,Qflag15,Sflag15,Value16,Mflag16,Qflag16,Sflag16,Value17,Mflag17,Qflag17,Sflag17,Value18,Mflag18,Qflag18,Sflag18,Value19,Mflag19,Qflag19,Sflag19,Value20,Mflag20,Qflag20,Sflag20,Value21,Mflag21,Qflag21,Sflag21,Value22,Mflag22,Qflag22,Sflag22,Value23,Mflag23,Qflag23,Sflag23,Value24,Mflag24,Qflag24,Sflag24,Value25,Mflag25,Qflag25,Sflag25,Value26,Mflag26,Qflag26,Sflag26,Value27,Mflag27,Qflag27,Sflag27,Value28,Mflag28,Qflag28,Sflag28,Value29,Mflag29,Qflag29,Sflag29,Value30,Mflag30,Qflag30,Sflag30,Value31,Mflag31,Qflag31,Sflag31
3604,USC00187705,1986,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3605,USC00187705,1986,1,WT06,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3698,USC00187705,1987,1,TMAX,22, , ,0,44, , ,0,56, , ,0,44, , ,0,22, , ,0,61, , ,0,128, , ,0,50, , ,0,83, , ,0,50, , ,0,50, , ,0,56, , ,0,89, , ,0,178, , ,0,150, , ,0,117, , ,0,28, , ,0,17, , ,0,56, , ,0,56, , ,0,33, , ,0,-6, , ,0,-17, , ,0,-61, , ,0,-100, , ,0,-39, , ,0,-67, , ,0,-33, , ,0,28, , ,0,56, , ,0,33, ,I,0
3699,USC00187705,1987,1,TMIN,-33, , ,0,6, , ,0,-6, , ,0,-39, , ,0,-44, , ,0,-72, , ,0,44, , ,0,-11, , ,0,11, , ,0,17, , ,0,0, , ,0,11, , ,0,6, , ,0,-22, , ,0,94, , ,0,28, , ,0,-44, , ,0,-11, , ,0,17, , ,0,6, , ,0,-11, , ,0,-39, , ,0,-122, , ,0,-156, , ,0,-161, , ,0,-117, , ,0,-178, , ,0,-200, , ,0,-78, , ,0,-28, , ,0,-11, , ,0
3700,USC00187705,1987,1,TOBS,17, , ,0,17, , ,0,-6, , ,0,-22, , ,0,-39, , ,0,44, , ,0,44, , ,0,17, , ,0,28, , ,0,22, , ,0,17, , ,0,33, , ,0,6, , ,0,133, , ,0,117, , ,0,28, , ,0,-11, , ,0,17, , ,0,56, , ,0,6, , ,0,-11, , ,0,-33, , ,0,-122, , ,0,-156, , ,0,-111, , ,0,-117, , ,0,-172, , ,0,-78, , ,0,-28, , ,0,44, ,I,0,-11, , ,0
3701,USC00187705,1987,1,PRCP,81, , ,0,97, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,28, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,30, , ,0,0, , ,0,0, , ,0,135, , ,0,284, , ,0,0, , ,0,0, , ,0,218, , ,0,0, , ,0,0, , ,0,48, , ,0,51, , ,0,0, , ,0,0, , ,0,30, , ,0,10, , ,0,0,T, ,0
3702,USC00187705,1987,1,SNOW,25, , ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,356, , ,0,0, , ,0,0,P, ,0,64, , ,0,254, , ,0,0, , ,0,0,P, ,0,25, , ,0,25, , ,0,0,T, ,0
3703,USC00187705,1987,1,SNWD,25, , ,0,51, , ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,356, , ,0,279, , ,0,254, , ,0,305, , ,0,533, , ,0,432, , ,0,356, , ,0,330, , ,0,279, , ,0,203, , ,0
3704,USC00187705,1987,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3705,USC00187705,1987,1,WT03,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3706,USC00187705,1987,1,WT04,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3707,USC00187705,1987,1,WT06,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3789,USC00187705,1988,1,TMAX,100, , ,0,0, , ,0,-17, , ,0,44, , ,0,-67, ,I,0,-94, , ,0,-56, , ,0,-33, , ,0,-22, , ,0,-17, , ,0,0, , ,0,33, , ,0,72, , ,0,-61, , ,0,-11, , ,0,61, , ,0,78, , ,0,133, , ,0,89, , ,0,67, , ,0,67, , ,0,-11, , ,0,6, , ,0,89, , ,0,33, , ,0,0, , ,0,-17, , ,0,6, , ,0,28, , ,0,139, , ,0,194, , ,0
3790,USC00187705,1988,1,TMIN,0, , ,0,-94, , ,0,-106, , ,0,-56, , ,0,-128, , ,0,-150, , ,0,-128, , ,0,-89, , ,0,-111, , ,0,-139, , ,0,-172, , ,0,-144, , ,0,-61, , ,0,-111, , ,0,-122, , ,0,-133, , ,0,-11, , ,0,33, , ,0,11, , ,0,33, , ,0,-17, , ,0,-67, , ,0,-89, , ,0,-89, , ,0,-6, , ,0,-94, , ,0,-94, , ,0,-100, , ,0,-122, , ,0,-56, , ,0,61, , ,0
3791,USC00187705,1988,1,TOBS,0, , ,0,-94, , ,0,-44, , ,0,-56, , ,0,-128, , ,0,-117, , ,0,-89, , ,0,-39, , ,0,-89, , ,0,-139, , ,0,-117, , ,0,11, , ,0,-61, , ,0,-106, , ,0,-106, , ,0,11, , ,0,33, , ,0,56, , ,0,33, , ,0,67, , ,0,-17, , ,0,-61, , ,0,-89, , ,0,28, , ,0,0, , ,0,-83, , ,0,-94, , ,0,-44, , ,0,-11, , ,0,122, , ,0,156, , ,0
3792,USC00187705,1988,1,PRCP,0, , ,0,0, , ,0,20, , ,0,10, , ,0,0, , ,0,0, , ,0,41, , ,0,43, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,38, , ,0,38, , ,0,102, , ,0,208, , ,0,5, , ,0,0,P, ,0,0,T, ,0,0,P, ,0,145, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0
3793,USC00187705,1988,1,SNOW,0,P, ,0,0,P, ,0,15, , ,0,15, , ,0,0,P, ,0,0,P, ,0,51, , ,0,102, , ,0,0, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,-9999, , , ,0, , ,0,0, , ,0,0, , ,0,5, , ,0,0, , ,0,0,P, ,0
3794,USC00187705,1988,1,SNWD,0, , ,0,0,P, ,0,25, , ,0,0,T, ,0,0,T, ,0,0,T, ,0,51, , ,0,127, , ,0,127, , ,0,102, , ,0,76, , ,0,76, , ,0,51, , ,0,25, , ,0,0,T, ,0,0,T, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,102, , ,0,76, , ,0,76, , ,0,51, , ,0,51, , ,0,51, , ,0,0,T, ,0
3795,USC00187705,1988,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3796,USC00187705,1988,1,WT04,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3882,USC00187705,1989,1,TMAX,50, , ,0,61, , ,0,61, , ,0,6, , ,0,28, , ,0,22, , ,0,17, , ,0,89, , ,0,72, , ,0,39, , ,0,89, , ,0,78, , ,0,83, , ,0,33, , ,0,100, , ,0,83, , ,0,117, , ,0,139, , ,0,144, , ,0,94, , ,0,6, , ,0,72, , ,0,122, , ,0,161, , ,0,94, , ,0,117, , ,0,117, , ,0,117, , ,0,150, , ,0,144, , ,0,144, , ,0
3883,USC00187705,1989,1,TMIN,17, , ,0,6, , ,0,0, , ,0,-67, , ,0,-78, , ,0,-11, , ,0,-6, , ,0,17, , ,0,17, , ,0,6, , ,0,-11, , ,0,28, , ,0,-28, , ,0,-61, , ,0,17, , ,0,17, , ,0,11, , ,0,-17, , ,0,28, , ,0,-6, , ,0,-50, , ,0,-44, , ,0,-28, , ,0,-6, , ,0,39, , ,0,39, , ,0,11, , ,0,-28, , ,0,33, , ,0,67, , ,0,33, , ,0
3884,USC00187705,1989,1,TOBS,17, , ,0,61, , ,0,6, , ,0,-67, , ,0,-11, , ,0,17, , ,0,17, , ,0,72, , ,0,17, , ,0,22, , ,0,44, , ,0,78, , ,0,-9999, , , ,17, , ,0,61, , ,0,17, , ,0,39, , ,0,78, , ,0,28, , ,0,6, , ,0,-39, , ,0,-22, , ,0,-6, , ,0,72, , ,0,39, , ,0,111, , ,0,11, , ,0,56, , ,0,94, , ,0,67, , ,0,117, , ,0
3885,USC00187705,1989,1,PRCP,79, , ,0,0, , ,0,18, , ,0,0,T, ,0,0, , ,0,163, , ,0,8, , ,0,46, , ,0,10, , ,0,0, , ,0,0, , ,0,185, , ,0,0, , ,0,64, , ,0,117, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,3, , ,0,36, , ,0,3, , ,0,0, , ,0,0,T, ,0,64, , ,0,0, , ,0
3886,USC00187705,1989,1,SNOW,51, , ,0,0, , ,0,38, , ,0,0,T, ,0,0, , ,0,127, , ,0,0, , ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
3887,USC00187705,1989,1,SNWD,25, , ,0,0,T, ,0,51, , ,0,0,T, ,0,0,T, ,0,127, , ,0,102, , ,0,25, , ,0,0,T, ,0,0,T, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
3888,USC00187705,1989,1,WT01,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,1, , ,0,-9999, , , ,1, , ,0,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3889,USC00187705,1989,1,WT04,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3890,USC00187705,1989,1,WT06,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3981,USC00187705,1990,1,TMAX,56, , ,0,67, , ,0,100, , ,0,122, , ,0,94, , ,0,83, , ,0,56, , ,0,22, , ,0,61, , ,0,78, , ,0,117, , ,0,56, , ,0,22, , ,0,61, , ,0,128, , ,0,167, , ,0,183, , ,0,183, , ,0,72, , ,0,61, , ,0,122, , ,0,106, , ,0,111, , ,0,161, , ,0,128, , ,0,111, , ,0,100, , ,0,139, , ,0,78, , ,0,72, , ,0,117, , ,0
3982,USC00187705,1990,1,TMIN,6, , ,0,-17, , ,0,-28, , ,0,-28, , ,0,39, , ,0,-6, , ,0,-44, , ,0,-11, , ,0,-33, , ,0,39, , ,0,0, , ,0,-11, , ,0,-33, , ,0,-33, , ,0,11, , ,0,-11, , ,0,28, , ,0,72, , ,0,22, , ,0,22, , ,0,44, , ,0,22, , ,0,17, , ,0,78, , ,0,94, , ,0,-17, , ,0,-39, , ,0,28, , ,0,39, , ,0,33, , ,0,-17, , ,0
3983,USC00187705,1990,1,TOBS,6, , ,0,0, , ,0,-6, , ,0,94, , ,0,44, , ,0,-6, , ,0,11, , ,0,6, , ,0,61, , ,0,39, , ,0,56, , ,0,-11, , ,0,-33, , ,0,28, , ,0,22, , ,0,94, , ,0,161, , ,0,72, , ,0,33, , ,0,56, , ,0,61, , ,0,67, , ,0,83, , ,0,111, , ,0,111, , ,0,6, , ,0,61, , ,0,39, , ,0,39, , ,0,39, , ,0,0, , ,0
3984,USC00187705,1990,1,PRCP,23, , ,0,0, , ,0,0, , ,0,20, , ,0,0, , ,0,0, , ,0,0, , ,0,152, , ,0,0,T, ,0,3, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,5, , ,0,0, , ,0,0, , ,0,3, , ,0,0,T, ,0,15, , ,0,0,T, ,0,0, , ,0,0, , ,0,5, , ,0,262, , ,0,140, , ,0,0, , ,0,0, , ,0,277, , ,0,0, , ,0,0, , ,0
3985,USC00187705,1990,1,SNOW,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,18, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0, , ,0,0, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
3986,USC00187705,1990,1,SNWD,0,T, ,0,0,T, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,T, ,0,0, , ,0,0,P, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0, , ,0,0, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
3987,USC00187705,1990,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
3988,USC00187705,1990,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4083,USC00187705,1991,1,TMAX,44, , ,0,94, , ,0,61, , ,0,28, , ,0,50, , ,0,78, , ,0,39, , ,0,-6, , ,0,39, , ,0,50, , ,0,22, , ,0,44, , ,0,33, , ,0,61, , ,0,128, , ,0,94, , ,0,78, , ,0,61, , ,0,122, , ,0,128, , ,0,61, , ,0,-44, , ,0,39, , ,0,50, , ,0,-11, , ,0,44, , ,0,72, , ,0,111, , ,0,128, , ,0,133, , ,0,106, , ,0
4084,USC00187705,1991,1,TMIN,-61, , ,0,-61, , ,0,-6, , ,0,-50, , ,0,-72, , ,0,17, , ,0,-56, , ,0,-83, , ,0,-11, , ,0,17, , ,0,-17, , ,0,0, , ,0,-33, , ,0,-61, , ,0,-17, , ,0,56, , ,0,11, , ,0,11, , ,0,0, , ,0,22, , ,0,-61, , ,0,-100, , ,0,-111, , ,0,-28, , ,0,-83, , ,0,-106, , ,0,-39, , ,0,-22, , ,0,-17, , ,0,39, , ,0,-61, , ,0
4085,USC00187705,1991,1,TOBS,-39, , ,0,0, , ,0,0, , ,0,-44, , ,0,22, , ,0,39, , ,0,-56, , ,0,-11, , ,0,39, , ,0,22, , ,0,11, , ,0,33, , ,0,-33, , ,0,-6, , ,0,72, , ,0,78, , ,0,17, , ,0,39, , ,0,61, , ,0,61, , ,0,-61, , ,0,-89, , ,0,28, , ,0,-28, , ,0,-83, , ,0,11, , ,0,61, , ,0,-11, , ,0,78, , ,0,100, , ,0,-50, , ,0
4086,USC00187705,1991,1,PRCP,0, , ,0,0, , ,0,0, , ,0,0, , ,0,25, , ,0,51, , ,0,163, , ,0,10, , ,0,8, , ,0,0, , ,0,312, , ,0,20, , ,0,0,T, ,0,0,P, ,0,0,P, ,0,127, , ,0,0,T, ,0,0, , ,0,0, , ,0,0,T, ,0,18, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,36, , ,0,0, , ,0
4087,USC00187705,1991,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,114, , ,0,0,T, ,0,0,P, ,0,0,P, ,0,94, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4088,USC00187705,1991,1,SNWD,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,102, , ,0,102, , ,0,51, , ,0,0,T, ,0,76, , ,0,25, , ,0,0, , ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
4089,USC00187705,1991,1,WT01,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4090,USC00187705,1991,1,WT03,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4091,USC00187705,1991,1,WT04,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4092,USC00187705,1991,1,WT06,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,1, , ,0,1, , ,0,-9999, , , ,1, , ,0,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , ,-9999, , , 
4186,USC00187705,1992,1,TMAX,56, , ,0,78, , ,0,133, , ,0,100, , ,0,100, , ,0,72, , ,0,67, , ,0,83, , ,0,83, , ,0,78, , ,0,61, , ,0,100, , ,0,128, , ,0,156, , ,0,6, , ,0,6, , ,0,56, , ,0,22, , ,0,-56, , ,0,39, , ,0,111, , ,0,56, , ,0,78, , ,0,67, , ,0,6, , ,0,-6, , ,0,22, , ,0,72, , ,0,83, , ,0,106, , ,0,67, , ,0
4187,USC00187705,1992,1,TMIN,-67, , ,0,28, , ,0,67, , ,0,72, , ,0,28, , ,0,-6, , ,0,11, , ,0,-11, , ,0,39, , ,0,33, , ,0,6, , ,0,-44, , ,0,33, , ,0,-28, , ,0,-61, , ,0,-106, , ,0,-106, , ,0,-72, , ,0,-117, , ,0,-111, , ,0,-78, , ,0,-50, , ,0,17, , ,0,-39, , ,0,-72, , ,0,-83, , ,0,-106, , ,0,-22, , ,0,-39, , ,0,-44, , ,0,28, , ,0
4188,USC00187705,1992,1,TOBS,39, , ,0,72, , ,0,100, , ,0,72, , ,0,28, , ,0,22, , ,0,39, , ,0,39, , ,0,56, , ,0,33, , ,0,6, , ,0,83, , ,0,94, , ,0,-28, , ,0,0, , ,0,-100, , ,0,22, , ,0,-72, , ,0,-111, , ,0,-44, , ,0,6, , ,0,22, , ,0,61, , ,0,-39, , ,0,-28, , ,0,-83, , ,0,-11, , ,0,-22, , ,0,-22, , ,0,39, , ,0,28, , ,0
4189,USC00187705,1992,1,PRCP,0, , ,0,0,T, ,0,25, , ,0,335, , ,0,0,P, ,0,0, , ,0,0, , ,0,0, , ,0,51, , ,0,0,T, ,0,0, , ,0,0,T, ,0,0,T, ,0,89, , ,0,0, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,117, , ,0,0,T, ,0,30, , ,0,0,T, ,0,0, , ,0,0, , ,0,0, , ,0,0, , ,0,0,T, ,0
4190,USC00187705,1992,1,SNOW,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,-9999, , , ,0,T, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0,0,P, ,0
